level	batch	reading_id	word	reading	meaning	han_viet
n2_advanced_drafts	batch_0501_0510	R_0508	漆	うるし	sơn mài - nhựa cây urushi dùng làm chất kết dính và phủ bề mặt	Tất
n2_advanced_drafts	batch_0501_0510	R_0508	金粉	きんぷん	bột vàng - dùng để rắc lên vết nối trong kintsugi	Kim Phấn
n2_advanced_drafts	batch_0501_0510	R_0508	修復技法	しゅうふくぎほう	kỹ thuật phục chế	Tu Phục Kĩ Pháp
n2_advanced_drafts	batch_0501_0510	R_0508	内包する	ないほうする	bao hàm, chứa đựng bên trong	Nội Bao
n2_advanced_drafts	batch_0501_0510	R_0508	讃える	たたえる	ca ngợi, tôn vinh	Tán
n2_advanced_drafts	batch_0501_0510	R_0508	変貌を遂げる	へんぼうをとげる	hoàn thành sự biến đổi, lột xác	Biến Bạo Toại
n2_advanced_drafts	batch_0501_0510	R_0508	侘び寂び	わびさび	wabi-sabi - ý thức thẩm mỹ về vẻ đẹp của sự không hoàn hảo	Sá Tịch
n2_advanced_drafts	batch_0501_0510	R_0508	儚い	はかない	phù du, thoáng qua	Mộng
n2_advanced_drafts	batch_0501_0510	R_0508	体現する	たいげんする	thể hiện, hiện thân	Thể Hiện
n2_advanced_drafts	batch_0501_0510	R_0508	逆説的	ぎゃくせつてき	mang tính nghịch lý	Nghịch Thuyết Đích
n2_advanced_drafts	batch_0501_0510	R_0508	昇華させる	しょうかさせる	thăng hoa, nâng cao thành điều cao quý hơn	Thăng Hoa
n2_advanced_drafts	batch_0501_0510	R_0508	自己受容	じこじゅよう	sự chấp nhận bản thân	Tự Kỉ Thụ Dung
n2_advanced_drafts	batch_0501_0510	R_0508	回復力	かいふくりょく	khả năng phục hồi, resilience	Hồi Phục Lực
n2_advanced_drafts	batch_0501_0510	R_0508	縁取る	ふちどる	tô viền, viền quanh	Duyên Thủ
n2_advanced_drafts	batch_0501_0510	R_0509	過労死	かろうし	quá lao tử, chết vì làm việc quá sức	Quá Lao Tử
n2_advanced_drafts	batch_0501_0510	R_0509	脳卒中	のうそっちゅう	đột quỵ, tai biến mạch máu não	Não Tốt Trung
n2_advanced_drafts	batch_0501_0510	R_0509	席巻する	せっけんする	thống trị, càn quét	Tịch Quyển
n2_advanced_drafts	batch_0501_0510	R_0509	信仰	しんこう	niềm tin, tín ngưỡng	Tín Ngưỡng
n2_advanced_drafts	batch_0501_0510	R_0509	根づく	ねづく	ăn sâu, bám rễ	Căn
n2_advanced_drafts	batch_0501_0510	R_0509	横行する	おうこうする	phổ biến tràn lan, hoành hành	Hoành Hành
n2_advanced_drafts	batch_0501_0510	R_0509	集団主義	しゅうだんしゅぎ	chủ nghĩa tập thể	Tập Đoàn Chủ Nghĩa
n2_advanced_drafts	batch_0501_0510	R_0509	規範	きはん	chuẩn mực, quy phạm	Quy Phạm
n2_advanced_drafts	batch_0501_0510	R_0509	献身	けんしん	sự hiến dâng, tận tụy	Hiến Thân
n2_advanced_drafts	batch_0501_0510	R_0509	サービス残業	サービスざんぎょう	làm thêm không được trả lương, làm thêm dịch vụ	Tàn Nghiệp
n2_advanced_drafts	batch_0501_0510	R_0509	遺族	いぞく	gia đình nạn nhân, thân nhân người quá cố	Di Tộc
n2_advanced_drafts	batch_0501_0510	R_0509	罰則規定	ばっそくきてい	điều khoản xử phạt	Phạt Tắc Quy Định
n2_advanced_drafts	batch_0501_0510	R_0509	推計	すいけい	ước tính, dự tính	Thôi Kế
n2_advanced_drafts	batch_0501_0510	R_0510	飛躍的	ひやくてき	vượt bậc, đột phá	Phi Dược Đích
n2_advanced_drafts	batch_0501_0510	R_0510	遜色ない	そんしょくない	không thua kém, ngang bằng	Tốn Sắc
n2_advanced_drafts	batch_0501_0510	R_0510	存在意義	そんざいいぎ	ý nghĩa tồn tại, lý do tồn tại	Tồn Tại Ý Nghĩa
n2_advanced_drafts	batch_0501_0510	R_0510	同時通訳	どうじつうやく	phiên dịch đồng thời	Đồng Thì Thông Dịch
n2_advanced_drafts	batch_0501_0510	R_0510	ニュアンス	ニュアンス	sắc thái, nét tinh tế	
n2_advanced_drafts	batch_0501_0510	R_0510	把握	はあく	nắm bắt, hiểu rõ	Bả Ác
n2_advanced_drafts	batch_0501_0510	R_0510	交渉の行方	こうしょうのゆくえ	diễn biến đàm phán, kết quả đàm phán	Giao Thiệp Hành Phương
n2_advanced_drafts	batch_0501_0510	R_0510	医療通訳	いりょうつうやく	phiên dịch y tế	Y Liệu Thông Dịch
n2_advanced_drafts	batch_0501_0510	R_0510	付加価値	ふかかち	giá trị gia tăng	Phó Gia Giá Trị
n2_advanced_drafts	batch_0501_0510	R_0510	仲介者	ちゅうかいしゃ	người trung gian	Trọng Giới Giả
n2_advanced_drafts	batch_0501_0510	R_0510	協働	きょうどう	hợp tác cùng làm việc	Hiệp Động
n2_advanced_drafts	batch_0501_0510	R_0510	企業買収	きぎょうばいしゅう	mua bán, thâu tóm doanh nghiệp	Xí Nghiệp Mãi Thu
n2_advanced_drafts	batch_0511_0520	R_0511	風土	ふうど	phong thổ, môi trường khí hậu và địa lý	Phong Thổ
n2_advanced_drafts	batch_0511_0520	R_0511	人間学的	にんげんがくてき	thuộc về nhân học (anthropological)	Nhân Gian Học Đích
n2_advanced_drafts	batch_0511_0520	R_0511	規定する	きていする	quy định, xác định	Quy Định
n2_advanced_drafts	batch_0511_0520	R_0511	命題	めいだい	mệnh đề (thuật ngữ triết học/logic)	Mệnh Đề
n2_advanced_drafts	batch_0511_0520	R_0511	類型	るいけい	kiểu mẫu, phân loại	Loại Hình
n2_advanced_drafts	batch_0511_0520	R_0511	忍従的	にんじゅうてき	mang tính nhẫn nhịn, phục tùng	Nhẫn Tùng Đích
n2_advanced_drafts	batch_0511_0520	R_0511	能動的	のうどうてき	tích cực, chủ động	Năng Động Đích
n2_advanced_drafts	batch_0511_0520	R_0511	二極的	にきょくてき	lưỡng cực, có hai thực cực đối lập	Nhị Cực Đích
n2_advanced_drafts	batch_0511_0520	R_0511	本質主義	ほんしつしゅぎ	bản chất chủ nghĩa (essentialism)	Bản Chất Chủ Nghĩa
n2_advanced_drafts	batch_0511_0520	R_0511	還元する	かんげんする	quy giản, thu gọn về thành tố cơ bản	Hoàn Nguyên
n2_advanced_drafts	batch_0511_0520	R_0511	相互規定	そうごきてい	sự quy định lẫn nhau	Tương Hỗ Quy Định
n2_advanced_drafts	batch_0511_0520	R_0511	風土性	ふうどせい	tính phong thổ, thuộc tính môi trường-nhân tính	Phong Thổ Tính
n2_advanced_drafts	batch_0511_0520	R_0511	環境倫理学	かんきょうりんりがく	đạo đức học môi trường	Hoàn Cảnh Luân Lí Học
n2_advanced_drafts	batch_0511_0520	R_0511	希薄化	きはくか	sự nhạt nhòa, trở nên loãng	Hi Bạc Hóa
n2_advanced_drafts	batch_0511_0520	R_0512	静謐	せいひつ	sự tĩnh lặng, yên bình	Tĩnh Mật
n2_advanced_drafts	batch_0511_0520	R_0512	体現	たいげん	thể hiện, hiện thân	Thể Hiện
n2_advanced_drafts	batch_0511_0520	R_0512	精神世界	せいしんせかい	thế giới tinh thần	Tinh Thần Thế Giới
n2_advanced_drafts	batch_0511_0520	R_0512	しなやか	しなやか	mềm mại, uyển chuyển	
n2_advanced_drafts	batch_0511_0520	R_0512	逆境	ぎゃっきょう	nghịch cảnh, hoàn cảnh khắc nghiệt	Nghịch Cảnh
n2_advanced_drafts	batch_0511_0520	R_0512	清涼感	せいりょうかん	cảm giác mát mẻ, tươi mát	Thanh Lương Cảm
n2_advanced_drafts	batch_0511_0520	R_0512	境地	きょうち	cảnh giới, trạng thái tâm hồn	Cảnh Địa
n2_advanced_drafts	batch_0511_0520	R_0512	枯山水	かれさんすい	vườn đá khô kiểu Nhật (karesansui)	Khô San Thủy
n2_advanced_drafts	batch_0511_0520	R_0512	里山	さとやま	satoyama, vùng nông thôn-rừng sinh thái truyền thống	Lí San
n2_advanced_drafts	batch_0511_0520	R_0512	侵食	しんしょく	xâm thực, xâm chiếm	Xâm Thực
n2_advanced_drafts	batch_0511_0520	R_0512	格段	かくだん	rõ rệt, đáng kể	Cách Đoạn
n2_advanced_drafts	batch_0511_0520	R_0512	指針	ししん	phương châm, kim chỉ nam	Chỉ Châm
n2_advanced_drafts	batch_0511_0520	R_0513	割腹自殺	かっぷくじさつ	tự tử bằng cách mổ bụng, seppuku	Cát Phúc Tự Sát
n2_advanced_drafts	batch_0511_0520	R_0513	執着	しゅうちゃく	sự mê đắm, sự bám víu	Chấp Trứ
n2_advanced_drafts	batch_0511_0520	R_0513	武士道精神	ぶしどうせいしん	tinh thần võ sĩ đạo	Vũ Sĩ Đạo Tinh Thần
n2_advanced_drafts	batch_0511_0520	R_0513	嫉妬	しっと	sự ghen tuông	Tật Đố, đốt
n2_advanced_drafts	batch_0511_0520	R_0513	破壊衝動	はかいしょうどう	xung động phá hủy	Phá Hoại Xung Động
n2_advanced_drafts	batch_0511_0520	R_0513	繊細	せんさい	tinh tế, nhạy cảm	Tiêm Tế
n2_advanced_drafts	batch_0511_0520	R_0513	鍛錬	たんれん	sự rèn luyện, tu dưỡng	Đoán Luyện
n2_advanced_drafts	batch_0511_0520	R_0513	偏愛	へんあい	tình yêu thiên lệch, sự mê đắm	Thiên Ái
n2_advanced_drafts	batch_0511_0520	R_0513	儚い	はかない	mong manh, ngắn ngủi, vô thường	Mộng
n2_advanced_drafts	batch_0511_0520	R_0513	片付ける	かたづける	xử lý gọn, cho qua (ở đây: coi như chuyện đơn giản)	Phiến Phó
n2_advanced_drafts	batch_0511_0520	R_0513	踏みにじる	ふみにじる	chà đạp, giẫm lên	Đạp
n2_advanced_drafts	batch_0511_0520	R_0513	共鳴	きょうめい	sự cộng hưởng	Cộng Minh
n2_advanced_drafts	batch_0511_0520	R_0513	象徴	しょうちょう	biểu tượng	Tượng Trưng
n2_advanced_drafts	batch_0511_0520	R_0513	没後	ぼつご	sau khi mất, hậu thế	Một Hậu
n2_advanced_drafts	batch_0511_0520	R_0513	刻まれる	きざまれる	được khắc ghi	Khắc
n2_advanced_drafts	batch_0511_0520	R_0514	大成	たいせい	sự hoàn thiện, hoàn chỉnh	Đại Thành
n2_advanced_drafts	batch_0511_0520	R_0514	幽玄	ゆうげん	yugen - vẻ đẹp huyền bí sâu xa (khái niệm thẩm mỹ Nhật Bản)	U Huyền
n2_advanced_drafts	batch_0511_0520	R_0514	能面	のうめん	mặt nạ noh	Năng Diện
n2_advanced_drafts	batch_0511_0520	R_0514	シテ方	シテがた	diễn viên chính trong noh (thể hiện linh hồn hoặc nhân vật chính)	Phương
n2_advanced_drafts	batch_0511_0520	R_0514	ワキ方	ワキがた	diễn viên phụ trong noh (thường là nhân vật trần thế)	Phương
n2_advanced_drafts	batch_0511_0520	R_0514	夢幻能	むげんのう	mugen noh - thể loại noh về linh hồn và ảo mộng	Mộng Huyễn Năng
n2_advanced_drafts	batch_0511_0520	R_0514	奥義	おうぎ	bí quyết tối thượng, tinh túy sâu xa nhất	Áo Nghĩa
n2_advanced_drafts	batch_0511_0520	R_0514	体現	たいげん	thể hiện, hóa thân	Thể Hiện
n2_advanced_drafts	batch_0511_0520	R_0514	余白	よはく	khoảng trống, khoảng trắng (nghệ thuật)	Dư Bạch
n2_advanced_drafts	batch_0511_0520	R_0514	削ぎ落とす	そぎおとす	lược bỏ, tỉa gọt đến mức tối giản	Tước Lạc
n2_advanced_drafts	batch_0511_0520	R_0514	家元制度	いえもとせいど	hệ thống iemoto - chế độ gia tộc nắm giữ truyền thống nghệ thuật	Gia Nguyên Chế Độ
n2_advanced_drafts	batch_0511_0520	R_0514	稽古	けいこ	luyện tập, tu luyện nghệ thuật	Kê, khể Cổ
n2_advanced_drafts	batch_0511_0520	R_0514	風姿花伝	ふうしかでん	Fushikaden - tác phẩm lý luận noh của Zeami	Phong Tư Hoa Truyền
n2_advanced_drafts	batch_0511_0520	R_0514	喚起	かんき	gợi lên, khơi dậy	Hoán Khởi
n2_advanced_drafts	batch_0511_0520	R_0515	モンスターペアレント	モンスターペアレント	phụ huynh quái thú (thuật ngữ xã hội Nhật từ 2007, chỉ phụ huynh có yêu cầu thái quá vô lý đối với trường học)	
n2_advanced_drafts	batch_0511_0520	R_0515	根幹	こんかん	nền tảng, cốt lõi, căn bản	Căn Cán
n2_advanced_drafts	batch_0511_0520	R_0515	難癖をつける	なんくせをつける	soi mói, bắt bẻ, tìm chỗ chỉ trích	Nan Phích
n2_advanced_drafts	batch_0511_0520	R_0515	際限のない	さいげんのない	vô tận, không có giới hạn	Tế Hạn
n2_advanced_drafts	batch_0511_0520	R_0515	精神疾患	せいしんしっかん	bệnh tâm thần, rối loạn tâm thần	Tinh Thần Tật Hoạn
n2_advanced_drafts	batch_0511_0520	R_0515	忌避する	きひする	né tránh, từ chối, ghét bỏ	Kị Tị
n2_advanced_drafts	batch_0511_0520	R_0515	聖職者	せいしょくしゃ	người có thiên chức cao quý (dùng cho giáo viên, linh mục)	Thánh Chức Giả
n2_advanced_drafts	batch_0511_0520	R_0515	核家族化	かくかぞくか	xu hướng gia đình hạt nhân hóa (chỉ cha mẹ + con, không có ông bà)	Hạch Gia Tộc Hóa
n2_advanced_drafts	batch_0511_0520	R_0515	孤立化	こりつか	sự cô lập hóa, trở nên bị cô lập	Cô Lập Hóa
n2_advanced_drafts	batch_0511_0520	R_0515	投影する	とうえいする	chiếu lên, phóng chiếu (tâm lý học: project)	Đầu Ảnh
n2_advanced_drafts	batch_0511_0520	R_0515	専門性	せんもんせい	tính chuyên nghiệp, chuyên môn tính	Chuyên Môn Tính
n2_advanced_drafts	batch_0511_0520	R_0515	打開する	だかいする	mở ra hướng giải quyết, phá vỡ bế tắc	Đả Khai
n2_advanced_drafts	batch_0511_0520	R_0515	疲弊しきる	ひへいしきる	kiệt sức hoàn toàn, mệt mỏi đến cùng cực	Bì Tệ
n2_advanced_drafts	batch_0511_0520	R_0516	硬直化	こうちょくか	sự cứng nhắc, tình trạng mất linh hoạt	Ngạnh Trực Hóa
n2_advanced_drafts	batch_0511_0520	R_0516	席巻	せっけん	thống lĩnh, càn quét (thị trường)	Tịch Quyển
n2_advanced_drafts	batch_0511_0520	R_0516	利益相反	りえきそうはん	mâu thuẫn lợi ích	Lợi Ích Tương Phản
n2_advanced_drafts	batch_0511_0520	R_0516	破壊的イノベーション	はかいてきイノベーション	đổi mới mang tính phá vỡ (disruptive innovation)	Phá Hoại Đích
n2_advanced_drafts	batch_0511_0520	R_0516	ジレンマ	ジレンマ	nghịch lý, thế tiến thoái lưỡng nan (dilemma)	
n2_advanced_drafts	batch_0511_0520	R_0516	構造改革	こうぞうかいかく	cải cách cơ cấu	Cấu Tạo Cải Cách
n2_advanced_drafts	batch_0511_0520	R_0516	断行	だんこう	kiên quyết thực hiện, quyết đoán tiến hành	Đoạn Hành
n2_advanced_drafts	batch_0511_0520	R_0516	エコシステム	エコシステム	hệ sinh thái (ecosystem)	
n2_advanced_drafts	batch_0511_0520	R_0516	レガシー企業	レガシーきぎょう	doanh nghiệp lâu đời, tập đoàn truyền thống (legacy)	Xí Nghiệp
n2_advanced_drafts	batch_0511_0520	R_0516	不可欠	ふかけつ	không thể thiếu, tất yếu	Bất Khả Khiếm
n2_advanced_drafts	batch_0511_0520	R_0516	音楽レーベル	おんがくレーベル	hãng thu âm (music label)	Âm Lạc
n2_advanced_drafts	batch_0511_0520	R_0516	主導権	しゅどうけん	quyền kiểm soát, thế chủ động	Chủ Đạo Quyền
n2_advanced_drafts	batch_0511_0520	R_0517	同調圧力	どうちょうあつりょく	áp lực đồng thuận, áp lực buộc phải giống số đông	Đồng Điều Áp Lực
n2_advanced_drafts	batch_0511_0520	R_0517	揶揄	やゆ	chế nhạo, chỉ trích châm biếm	Gia Du
n2_advanced_drafts	batch_0511_0520	R_0517	暗黙の了解	あんもくのりょうかい	quy tắc ngầm, sự hiểu ngầm không nói ra	Ám Mặc Liễu Giải
n2_advanced_drafts	batch_0511_0520	R_0517	社会化	しゃかいか	xã hội hoá (quá trình thích nghi với chuẩn mực xã hội)	Xã Hội Hóa
n2_advanced_drafts	batch_0511_0520	R_0517	建前	たてまえ	tatemae, lập trường bề ngoài, điều được nói ra công khai	Kiến Tiền
n2_advanced_drafts	batch_0511_0520	R_0517	本音	ほんね	honne, lòng thật, điều thực sự nghĩ bên trong	Bản Âm
n2_advanced_drafts	batch_0511_0520	R_0517	制裁	せいさい	chế tài, trừng phạt	Chế Tài
n2_advanced_drafts	batch_0511_0520	R_0517	集団的知性	しゅうだんてきちせい	trí tuệ tập thể	Tập Đoàn Đích Tri Tính
n2_advanced_drafts	batch_0511_0520	R_0517	異議を唱える	いぎをとなえる	lên tiếng phản đối, đưa ra phản biện	Dị Nghị Xướng
n2_advanced_drafts	batch_0511_0520	R_0517	批判的思考	ひはんてきしこう	tư duy phản biện	Phê Phán Đích Tư Khảo
n2_advanced_drafts	batch_0511_0520	R_0517	はらむ	はらむ	ẩn chứa, tiềm ẩn (nguy cơ, vấn đề)	
n2_advanced_drafts	batch_0511_0520	R_0517	抑圧	よくあつ	kìm nén, áp bức	Ức Áp
n2_advanced_drafts	batch_0511_0520	R_0517	洗練	せんれん	tinh tế, trau chuốt	Tẩy Luyện
n2_advanced_drafts	batch_0511_0520	R_0517	頭文字	かしらもじ	chữ viết tắt, chữ cái đầu	Đầu Văn Tự
n2_advanced_drafts	batch_0511_0520	R_0518	料亭	りょうてい	nhà hàng cao cấp truyền thống Nhật Bản	Liêu Đình
n2_advanced_drafts	batch_0511_0520	R_0518	懐石料理	かいせきりょうり	kaiseki ryori, ẩm thực nhiều món theo mùa của Nhật	Hoài Thạch Liêu Lí
n2_advanced_drafts	batch_0511_0520	R_0518	おもてなし	おもてなし	tinh thần đãi khách tận tâm, omotenashi	
n2_advanced_drafts	batch_0511_0520	R_0518	仲居	なかい	nhân viên phục vụ nữ tại ryotei hoặc ryokan	Trọng Cư
n2_advanced_drafts	batch_0511_0520	R_0518	一期一会	いちごいちえ	ichigo ichie, trân trọng mỗi cuộc gặp gỡ như duy nhất trong đời	Nhất Kì Nhất Hội
n2_advanced_drafts	batch_0511_0520	R_0518	旬	しゅん	mùa, thời điểm nguyên liệu ngon nhất	Tuần
n2_advanced_drafts	batch_0511_0520	R_0518	真骨頂	しんこっちょう	tinh hoa thực sự, bản chất đích thực	Chân Cốt Đính
n2_advanced_drafts	batch_0511_0520	R_0518	老舗	しにせ	cơ sở kinh doanh lâu năm, thương hiệu lâu đời	Lão Phố
n2_advanced_drafts	batch_0511_0520	R_0518	敷居が高い	しきいがたかい	ngưỡng cửa cao, khó tiếp cận	Phu Cư Cao
n2_advanced_drafts	batch_0511_0520	R_0518	後継者不足	こうけいしゃぶそく	thiếu người kế thừa	Hậu Kế Giả Bất Túc
n2_advanced_drafts	batch_0511_0520	R_0518	凝縮	ぎょうしゅく	cô đọng, tập trung	Ngưng Súc
n2_advanced_drafts	batch_0511_0520	R_0518	先読み	さきよみ	tiên liệu, đọc trước	Tiên Độc
n2_advanced_drafts	batch_0511_0520	R_0518	格付け	かくづけ	xếp hạng, phân loại	Cách Phó
n2_advanced_drafts	batch_0511_0520	R_0518	具現化	ぐげんか	hiện thực hoá, cụ thể hoá	Cụ Hiện Hóa
n2_advanced_drafts	batch_0511_0520	R_0519	傑作	けっさく	kiệt tác	Kiệt Tác
n2_advanced_drafts	batch_0511_0520	R_0519	葛藤	かっとう	sự giằng xé, xung đột nội tâm	Cát Đằng
n2_advanced_drafts	batch_0511_0520	R_0519	卑屈感	ひくつかん	cảm giác tự ti, mặc cảm thấp kém	Ti Khuất Cảm
n2_advanced_drafts	batch_0511_0520	R_0519	周縁	しゅうえん	ngoại vi, vùng ngoại biên	Chu Duyên
n2_advanced_drafts	batch_0511_0520	R_0519	非対称	ひたいしょう	bất đối xứng	Phi Đối Xưng
n2_advanced_drafts	batch_0511_0520	R_0519	空回り	からまわり	vô ích, chạy không tiến lên	Không Hồi
n2_advanced_drafts	batch_0511_0520	R_0519	謎めいた	なぞめいた	bí ẩn, huyền bí	Mê
n2_advanced_drafts	batch_0511_0520	R_0519	異物	いぶつ	dị vật, thứ không phù hợp	Dị Vật
n2_advanced_drafts	batch_0511_0520	R_0519	懊悩	おうのう	sự dằn vặt, đau khổ khôn nguôi	Áo Não
n2_advanced_drafts	batch_0511_0520	R_0519	楽観論	らっかんろん	thuyết lạc quan	Lạc Quan Luận
n2_advanced_drafts	batch_0511_0520	R_0519	諦観	ていかん	sự buông bỏ, nhìn nhận thực tại không nuối tiếc	Đế Quan
n2_advanced_drafts	batch_0511_0520	R_0519	懐疑	かいぎ	sự hoài nghi	Hoài Nghi
n2_advanced_drafts	batch_0511_0520	R_0519	倦怠	けんたい	sự chán chán, mệt mỏi tinh thần	Quyện Đãi
n2_advanced_drafts	batch_0511_0520	R_0519	前期三部作	ぜんきさんぶさく	bộ ba tác phẩm tiền kỳ (Sanshiro, Sorekara, Mon)	Tiền Kì Tam Bộ Tác
n2_advanced_drafts	batch_0511_0520	R_0519	鮮烈	せんれつ	rực rỡ, mạnh liệt, sắc bén	Tiên Liệt
n2_advanced_drafts	batch_0511_0520	R_0520	政治学者	せいじがくしゃ	nhà khoa học chính trị	Chánh Trì Học Giả
n2_advanced_drafts	batch_0511_0520	R_0520	衝撃	しょうげき	cú sốc, chấn động	Xung Kích
n2_advanced_drafts	batch_0511_0520	R_0520	提唱	ていしょう	đề xướng, đề xuất	Đề Xướng
n2_advanced_drafts	batch_0511_0520	R_0520	経済制裁	けいざいせいさい	trừng phạt kinh tế	Kinh Tế Chế Tài
n2_advanced_drafts	batch_0511_0520	R_0520	自発的	じはつてき	tự nguyện, chủ động	Tự Phát Đích
n2_advanced_drafts	batch_0511_0520	R_0520	源泉	げんせん	nguồn gốc, cội nguồn	Nguyên Tuyền
n2_advanced_drafts	batch_0511_0520	R_0520	熱狂的	ねっきょうてき	cuồng nhiệt, hăng hái	Nhiệt Cuồng Đích
n2_advanced_drafts	batch_0511_0520	R_0520	韓流	かんりゅう	Hallyu, Korean Wave (làn sóng văn hóa Hàn Quốc)	Hàn Lưu
n2_advanced_drafts	batch_0511_0520	R_0520	官民ファンド	かんみんファンド	quỹ công tư (nhà nước và tư nhân cùng góp vốn)	Quan Dân
n2_advanced_drafts	batch_0511_0520	R_0520	聖地巡礼	せいちじゅんれい	hành hương đến thánh địa (nơi xuất hiện trong anime/manga)	Thánh Địa Tuần Lễ
n2_advanced_drafts	batch_0511_0520	R_0520	インバウンド	インバウンド	du lịch inbound (khách nước ngoài đến trong nước)	
n2_advanced_drafts	batch_0511_0520	R_0520	官民連携	かんみんれんけい	hợp tác công tư	Quan Dân Liên Huề
n2_advanced_drafts	batch_0511_0520	R_0520	有機的	ゆうきてき	hữu cơ, gắn kết chặt chẽ	Hữu Ki Đích
n2_advanced_drafts	batch_0511_0520	R_0520	外交資産	がいこうしさん	tài sản ngoại giao	Ngoại Giao Tư Sản
